Date;Region;Value
2016-08-31;Volgograd Oblast;38278
2016-08-31;Vologda Oblast;40278
2016-08-31;Voronezh Oblast;42856
2016-08-31;Zabaykalsky Krai;49344
2016-08-31;Ivanovo Oblast;39156
2016-08-31;Irkutsk Oblast;48370
2016-08-31;Kabardino-Balkarian Republic;36459
2016-08-31;Kaliningrad Oblast;46522
2016-08-31;Kaluga Oblast;44913
2016-08-31;Kemerovo Oblast;39544
2016-08-31;Kirov Oblast;36689
2016-08-31;Kostroma Oblast;36915
2016-08-31;Krasnodar Krai;45708
2016-08-31;Krasnoyarsk Krai;48805
2016-08-31;Kurgan Oblast;40296
2016-08-31;Kursk Oblast;35813
2016-08-31;Leningrad Oblast;71554
2016-08-31;Lipetsk Oblast;36569
2016-08-31;Republic of Mordovia;40559
2016-08-31;Moscow;115801
2016-08-31;Moscow Oblast;78510
2016-08-31;Nizhny Novgorod Oblast;58342
2016-08-31;Novgorod Oblast;39281
2016-08-31;Novosibirsk Oblast;52758
2016-08-31;Omsk Oblast;42430
2016-08-31;Orenburg Oblast;36138
2016-08-31;Oryol Oblast;36459
2016-08-31;Penza Oblast;40721
2016-08-31;Perm Krai;49441
2016-08-31;Primorsky Krai;55718
2016-08-31;Pskov Oblast;39659
2016-08-31;Republic of Bashkortostan;52410
2016-08-31;Republic of Buryatia;39606
2016-08-31;Republic of Dagestan;31512
2016-08-31;Republic of Kalmykia;30115
2016-08-31;Republic of Karelia;50106
2016-08-31;Komi Republic;54081
2016-08-31;Mari El Republic;36876
2016-08-31;Republic of Sakha (Yakutia);73715
2016-08-31;Republic of Tatarstan;52549
2016-08-31;Republic of Tuva;90540
2016-08-31;Republic of Khakassia;40776
2016-08-31;Rostov Oblast;48071
2016-08-31;Ryazan Oblast;38863
2016-08-31;Samara Oblast;44844
2016-08-31;City of Saint Petersburg;81676
2016-08-31;Saratov Oblast;33140
2016-08-31;Sakhalin Oblast;76395
2016-08-31;Sverdlovsk Oblast;61291
2016-08-31;Smolensk Oblast;37176
2016-08-31;Stavropol Krai;35370
2016-08-31;Tambov Oblast;35347
2016-08-31;Tver Oblast;47274
2016-08-31;Tomsk Oblast;42789
2016-08-31;Tula Oblast;44706
2016-08-31;Tyumen Oblast;53802
2016-08-31;Udmurt Republic;45121
2016-08-31;Ulyanovsk Oblast;35945
2016-08-31;Khabarovsk Krai;57171
2016-08-31;Khanty-Mansi Autonomous Okrug–Yugra;63872
2016-08-31;Chelyabinsk Oblast;37700
2016-08-31;Chuvash Republic — Chuvashia;37424
2016-08-31;Yamalo-Nenets Autonomous Okrug;83424
2016-08-31;Yaroslavl Oblast;46796
2016-09-30;Russia;59504
2016-09-30;Republic of Adygea;34747
2016-09-30;Altai Republic;42478
2016-09-30;Altai Krai;39373
2016-09-30;Amur Oblast;56512
2016-09-30;Arkhangelsk Oblast;63081
2016-09-30;Astrakhan Oblast;42820
2016-09-30;Belgorod Oblast;51270
2016-09-30;Bryansk Oblast;32643
2016-09-30;Vladimir Oblast;36613
2016-09-30;Volgograd Oblast;37928
2016-09-30;Vologda Oblast;40082
2016-09-30;Voronezh Oblast;42417
2016-09-30;Zabaykalsky Krai;50097
2016-09-30;Ivanovo Oblast;39323
2016-09-30;Irkutsk Oblast;47700
2016-09-30;Kabardino-Balkarian Republic;35816
2016-09-30;Kaliningrad Oblast;46656
2016-09-30;Kaluga Oblast;45125
2016-09-30;Kemerovo Oblast;38648
2016-09-30;Kirov Oblast;37263
2016-09-30;Kostroma Oblast;35855
2016-09-30;Krasnodar Krai;46079
2016-09-30;Krasnoyarsk Krai;48725
2016-09-30;Kurgan Oblast;39832
2016-09-30;Kursk Oblast;36209
2016-09-30;Leningrad Oblast;71271
2016-09-30;Lipetsk Oblast;36532
2016-09-30;Republic of Mordovia;40692
2016-09-30;Moscow;115520
2016-09-30;Moscow Oblast;78139
2016-09-30;Nizhny Novgorod Oblast;59206
2016-09-30;Novgorod Oblast;39094
2016-09-30;Novosibirsk Oblast;52131
2016-09-30;Omsk Oblast;45695
2016-09-30;Orenburg Oblast;35874
