date,region,value
2022-05-01,Yamalo-Nenets Autonomous Okrug,57
2022-05-01,Kamchatka Krai,39
2022-05-01,Republic of Dagestan,102
2022-05-01,Khanty-Mansi Autonomous Okrug–Yugra,64
2022-05-01,Republic of Buryatia,65
2022-05-01,Khabarovsk Krai,68
2022-05-01,Kostroma Oblast,77
2022-05-01,Kursk Oblast,30
2022-05-01,Tambov Oblast,49
2022-05-01,Chechen Republic,14
2022-05-01,Republic of Sakha (Yakutia),72
2022-05-01,Kaliningrad Oblast,52
2022-05-01,Belgorod Oblast,30
2022-05-01,Republic of Tuva,37
2022-05-01,Bryansk Oblast,80
2022-05-01,Yaroslavl Oblast,56
2022-05-01,Moscow Oblast,56
2022-05-01,Kirov Oblast,68
2022-05-01,Magadan Oblast,38
2022-05-01,Astrakhan Oblast,56
2022-05-01,Ivanovo Oblast,56
2022-05-01,Chuvash Republic — Chuvashia,46
2022-05-01,Kurgan Oblast,67
2022-03-01,Sakhalin Oblast,64
2022-03-01,Tyumen Oblast,75
2022-03-01,Pskov Oblast,46
2022-03-01,Yaroslavl Oblast,52
2022-03-01,Zabaykalsky Krai,45
2022-03-01,Republic of Khakassia,71
2022-03-01,Tver Oblast,43
2022-03-01,Ulyanovsk Oblast,52
2022-03-01,Sverdlovsk Oblast,60
2022-03-01,Lipetsk Oblast,39
2022-03-01,Khabarovsk Krai,68
2022-03-01,Ivanovo Oblast,46
2022-03-01,Republic of Tatarstan,46
2022-03-01,Perm Krai,45
2022-03-01,Vologda Oblast,49
2022-03-01,Tula Oblast,55
2022-03-01,Karachay-Cherkess Republic,28
2022-03-01,Altai Krai,37
2022-03-01,Novgorod Oblast,45
2022-03-01,Krasnoyarsk Krai,43
2022-03-01,Rostov Oblast,41
2022-03-01,Republic of North Ossetia–Alania,53
2022-03-01,Orenburg Oblast,43
2022-03-01,Arkhangelsk Oblast,49
2022-03-01,Voronezh Oblast,63
2022-03-01,Stavropol Krai,38
2022-03-01,Krasnodar Krai,51
2022-03-01,Vladimir Oblast,61
2022-03-01,Saratov Oblast,42
2022-03-01,Samara Oblast,46
2022-03-01,Oryol Oblast,55
2022-03-01,Magadan Oblast,41
2022-03-01,Kemerovo Oblast,47
2022-03-01,Novosibirsk Oblast,54
2022-03-01,Jewish Autonomous Oblast,47
2022-03-01,Kaluga Oblast,47
2022-03-01,Tomsk Oblast,59
2022-03-01,City of Saint Petersburg,53
2022-03-01,Republic of Karelia,35
2022-03-01,Republic of Tuva,65
2022-03-01,Yamalo-Nenets Autonomous Okrug,58
2022-03-01,Omsk Oblast,58
2022-03-01,Penza Oblast,53
2022-03-01,Tambov Oblast,59
2022-03-01,Khanty-Mansi Autonomous Okrug–Yugra,67
2022-03-01,Chukotka Autonomous Okrug,40
2022-03-01,Primorsky Krai,45
2022-03-01,Republic of Bashkortostan,54
2022-03-01,Kabardino-Balkarian Republic,35
2022-03-01,Nizhny Novgorod Oblast,48
2022-03-01,Kamchatka Krai,39
